species_group,isscaap_group,species,gear,fui,ghg,gear_weighting,species_weighting,consumption_weighting
Small pelagic fishes,"Herrings, sardines, anchovies",European sprat,"Other, Mixed, or Unknown",969,4018.12,0.170666495,0.027265146,0.3
Small pelagic fishes,"Herrings, sardines, anchovies",Gulf menhaden,Surrounding Nets,34,140.9866667,0.998152847,0.023300361,0
Small pelagic fishes,"Herrings, sardines, anchovies",Gulf menhaden,Surrounding Nets,34,140.9866667,0.998152847,0.023300361,0
Small pelagic fishes,"Herrings, sardines, anchovies",Gulf menhaden,Surrounding Nets,36,149.28,0.998152847,0.023300361,0
Small pelagic fishes,"Herrings, sardines, anchovies",Gulf menhaden,Surrounding Nets,44,182.4533333,0.998152847,0.023300361,0
Small pelagic fishes,"Herrings, sardines, anchovies","Herrings, sardines, anchovies",Surrounding Nets,104,431.2533333,0.644556576,,1
Small pelagic fishes,"Herrings, sardines, anchovies",Indian oil sardine,Surrounding Nets,84,348.32,0.169572283,0.033534009,1
Small pelagic fishes,"Herrings, sardines, anchovies",Indian oil sardine,Surrounding Nets,121,501.7466667,0.169572283,0.033534009,1
Small pelagic fishes,"Herrings, sardines, anchovies",Indian oil sardine,Surrounding Nets,125,518.3333333,0.169572283,0.033534009,1
Small pelagic fishes,"Herrings, sardines, anchovies",Indian oil sardine,Surrounding Nets,125,518.3333333,0.169572283,0.033534009,1
Small pelagic fishes,"Herrings, sardines, anchovies",Indian oil sardine,Surrounding Nets,142,588.8266667,0.169572283,0.033534009,1
Small pelagic fishes,"Herrings, sardines, anchovies",Indian oil sardine,Surrounding Nets,150,622,0.169572283,0.033534009,1
Small pelagic fishes,"Herrings, sardines, anchovies",Indian oil sardine,Surrounding Nets,150,622,0.169572283,0.033534009,1
Small pelagic fishes,"Herrings, sardines, anchovies",Indian oil sardine,Surrounding Nets,162,671.76,0.169572283,0.033534009,1
Small pelagic fishes,"Herrings, sardines, anchovies",Japanese anchovy,"Other, Mixed, or Unknown",355,1472.066667,0.066881124,0.057977641,0.1
Small pelagic fishes,"Herrings, sardines, anchovies",Japanese anchovy,"Other, Mixed, or Unknown",392,1625.493333,0.066881124,0.057977641,0.1
Small pelagic fishes,"Herrings, sardines, anchovies",Japanese anchovy,"Other, Mixed, or Unknown",404,1675.253333,0.066881124,0.057977641,0.1
Small pelagic fishes,"Herrings, sardines, anchovies",Pacific herring,Surrounding Nets,115,476.8666667,0.024121165,0.023880246,1
Small pelagic fishes,"Herrings, sardines, anchovies",Pacific herring,Surrounding Nets,160,663.4666667,0.024121165,0.023880246,1
Small pelagic fishes,"Herrings, sardines, anchovies",Round sardinella,"Other, Mixed, or Unknown",316,1310.346667,0.170481607,0.018363965,1
Small pelagic fishes,"Herrings, sardines, anchovies",Round sardinella,"Other, Mixed, or Unknown",368,1525.973333,0.170481607,0.018363965,1
Small pelagic fishes,"Herrings, sardines, anchovies",Sardinella,Surrounding Nets,16,66.34666667,0.501857826,0.059090937,1
Small pelagic fishes,"Herrings, sardines, anchovies",Sardinella,Surrounding Nets,21,87.08,0.501857826,0.059090937,1
Small pelagic fishes,"Herrings, sardines, anchovies",Sardinella,Surrounding Nets,26,107.8133333,0.501857826,0.059090937,1
Small pelagic fishes,"Herrings, sardines, anchovies",Sardinella,Surrounding Nets,36,149.28,0.501857826,0.059090937,1
Small pelagic fishes,"Herrings, sardines, anchovies",Sardinella,Surrounding Nets,39,161.72,0.501857826,0.059090937,1
Small pelagic fishes,"Herrings, sardines, anchovies",Sardinella,Surrounding Nets,46,190.7466667,0.501857826,0.059090937,1
Small pelagic fishes,"Herrings, sardines, anchovies",South American pilchard,Surrounding Nets,29,120.2533333,0.83751201,0.050489001,0.75
Small pelagic fishes,"Herrings, sardines, anchovies",South American pilchard,Surrounding Nets,42,174.16,0.83751201,0.050489001,0.75
Small pelagic fishes,"Herrings, sardines, anchovies",South American pilchard,Surrounding Nets,42,174.16,0.83751201,0.050489001,0.75
Small pelagic fishes,"Herrings, sardines, anchovies",South American pilchard,Surrounding Nets,65,269.5333333,0.83751201,0.050489001,0.75
Small pelagic fishes,"Herrings, sardines, anchovies",South American pilchard,Surrounding Nets,84,348.32,0.83751201,0.050489001,0.75
Small pelagic fishes,"Herrings, sardines, anchovies",South American pilchard,Surrounding Nets,87,360.76,0.83751201,0.050489001,0.75
Small pelagic fishes,"Herrings, sardines, anchovies",South American pilchard,Surrounding Nets,93,385.64,0.83751201,0.050489001,0.75
Small pelagic fishes,"Herrings, sardines, anchovies",South American pilchard,Surrounding Nets,96,398.08,0.83751201,0.050489001,0.75
Small pelagic fishes,"Herrings, sardines, anchovies",South American pilchard,Surrounding Nets,99,410.52,0.83751201,0.050489001,0.75
Small pelagic fishes,"Herrings, sardines, anchovies",South American pilchard,Surrounding Nets,100,414.6666667,0.83751201,0.050489001,0.75
Small pelagic fishes,"Herrings, sardines, anchovies",South American pilchard,Surrounding Nets,112,464.4266667,0.83751201,0.050489001,0.75
Small pelagic fishes,"Herrings, sardines, anchovies",South American pilchard,Surrounding Nets,113,468.5733333,0.83751201,0.050489001,0.75
Small pelagic fishes,"Herrings, sardines, anchovies",South American pilchard,Surrounding Nets,119,493.4533333,0.83751201,0.050489001,0.75
Small pelagic fishes,"Herrings, sardines, anchovies",South American pilchard,Surrounding Nets,217,899.8266667,0.83751201,0.050489001,0.75
